Order ID,Order Date,Ship Date,Ship Mode,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-11593,2025-09-12,2025-09-16,First Class,Consumer,East,Pennsylvania,Technology,Accessories,1685.68,3,0.0,303.42
ORD-11594,2023-03-10,2023-03-12,Standard Class,Consumer,West,California,Furniture,Bookcases,1347.16,8,0.0,161.66
ORD-11595,2024-10-22,2024-10-26,Second Class,Consumer,East,New Jersey,Office Supplies,Paper,237.1,6,0.15,37.94
ORD-11596,2023-12-17,2023-12-24,Standard Class,Corporate,Central,Ohio,Technology,Copiers,423.11,1,0.15,25.39
ORD-11597,2023-08-03,2023-08-04,Standard Class,Home Office,East,Massachusetts,Furniture,Tables,1179.77,4,0.4,-235.95
ORD-11598,2025-04-18,2025-04-21,Standard Class,Home Office,East,Pennsylvania,Technology,Phones,6601.64,9,0.4,-924.23
ORD-11599,2024-02-08,2024-02-12,Second Class,Corporate,Central,Illinois,Office Supplies,Paper,165.78,3,0.2,19.89
ORD-11600,2025-05-22,2025-05-25,Standard Class,Home Office,West,California,Office Supplies,Art,424.34,8,0.15,67.89
ORD-11601,2025-06-22,2025-06-27,Standard Class,Home Office,Central,Texas,Office Supplies,Art,205.43,8,0.0,57.52
ORD-11602,2025-03-18,2025-03-23,Second Class,Consumer,West,Oregon,Technology,Machines,2568.47,4,0.0,462.32
ORD-11603,2024-01-31,2024-02-07,Second Class,Corporate,Central,Texas,Office Supplies,Storage,23.76,1,0.0,6.65
ORD-11604,2023-08-15,2023-08-21,Standard Class,Home Office,East,Massachusetts,Office Supplies,Art,233.85,4,0.1,46.77
ORD-11605,2023-07-31,2023-08-05,Standard Class,Consumer,West,Washington,Office Supplies,Art,30.63,1,0.0,8.58
ORD-11606,2025-06-05,2025-06-12,Second Class,Corporate,West,Oregon,Furniture,Chairs,1592.94,4,0.1,63.72
ORD-11607,2024-11-16,2024-11-23,Standard Class,Consumer,West,Oregon,Office Supplies,Paper,158.86,7,0.15,25.42
ORD-11608,2025-04-14,2025-04-19,Same Day,Consumer,East,New York,Office Supplies,Paper,219.21,9,0.0,61.38
ORD-11609,2023-10-28,2023-11-04,Second Class,Home Office,South,Florida,Technology,Phones,2434.04,4,0.2,48.68
ORD-11610,2025-08-08,2025-08-11,Standard Class,Home Office,South,Georgia,Furniture,Chairs,342.24,1,0.0,41.07
ORD-11611,2024-08-26,2024-09-02,First Class,Consumer,East,New York,Furniture,Chairs,1063.41,7,0.1,42.54
ORD-11612,2023-03-13,2023-03-16,Standard Class,Corporate,Central,Texas,Furniture,Bookcases,408.88,1,0.1,16.36
ORD-11613,2024-08-22,2024-08-27,First Class,Corporate,West,Arizona,Office Supplies,Art,166.3,5,0.1,33.26
ORD-11614,2025-02-06,2025-02-09,Standard Class,Consumer,Central,Texas,Technology,Accessories,2143.14,5,0.15,128.59
ORD-11615,2024-10-24,2024-10-25,Standard Class,Home Office,East,New Jersey,Office Supplies,Binders,30.79,1,0.15,4.93
ORD-11616,2024-08-04,2024-08-10,First Class,Home Office,West,California,Technology,Copiers,417.56,1,0.15,25.05
ORD-11617,2023-05-09,2023-05-11,Standard Class,Corporate,West,Washington,Office Supplies,Storage,101.5,2,0.0,28.42
ORD-11618,2024-01-24,2024-01-31,Standard Class,Corporate,West,Washington,Office Supplies,Art,209.48,7,0.1,41.9
ORD-11619,2025-12-10,2025-12-13,Standard Class,Corporate,East,Pennsylvania,Furniture,Tables,1654.16,6,0.0,198.5
ORD-11620,2025-09-13,2025-09-17,Standard Class,Corporate,South,Georgia,Furniture,Furnishings,2490.92,8,0.2,-99.64
ORD-11621,2024-12-21,2024-12-23,Standard Class,Home Office,Central,Ohio,Furniture,Furnishings,2834.49,8,0.2,-113.38
ORD-11622,2024-02-23,2024-02-26,Second Class,Consumer,West,Oregon,Technology,Copiers,3343.52,9,0.1,334.35
ORD-11623,2024-03-30,2024-04-02,Standard Class,Corporate,East,New Jersey,Office Supplies,Art,428.64,8,0.1,85.73
ORD-11624,2024-03-30,2024-04-05,Standard Class,Corporate,West,Arizona,Office Supplies,Storage,196.22,4,0.1,39.24
ORD-11625,2023-05-31,2023-06-07,Standard Class,Corporate,East,New York,Office Supplies,Paper,89.12,2,0.2,10.69
ORD-11626,2023-05-18,2023-05-19,First Class,Corporate,East,Pennsylvania,Office Supplies,Paper,216.55,8,0.15,34.65
ORD-11627,2025-11-06,2025-11-10,First Class,Corporate,Central,Michigan,Furniture,Chairs,3039.43,7,0.1,121.58
ORD-11628,2025-08-08,2025-08-09,Standard Class,Corporate,West,Washington,Technology,Machines,4743.82,8,0.3,-284.63
ORD-11629,2023-04-29,2023-05-04,Standard Class,Consumer,Central,Michigan,Furniture,Bookcases,1446.5,5,0.0,173.58
ORD-11630,2025-12-21,2025-12-22,Same Day,Consumer,West,California,Furniture,Furnishings,3763.86,9,0.0,451.66
ORD-11631,2023-07-07,2023-07-12,Standard Class,Home Office,West,Washington,Office Supplies,Binders,178.36,7,0.15,28.54
ORD-11632,2024-10-17,2024-10-22,First Class,Consumer,West,Washington,Technology,Phones,758.04,3,0.3,-45.48
ORD-11633,2023-05-09,2023-05-12,Standard Class,Consumer,Central,Ohio,Furniture,Chairs,1963.58,5,0.0,235.63
ORD-11634,2025-04-11,2025-04-14,Standard Class,Corporate,West,Oregon,Office Supplies,Paper,212.3,9,0.1,42.46
ORD-11635,2023-07-06,2023-07-07,Standard Class,Consumer,South,Florida,Technology,Phones,2886.1,6,0.0,519.5
ORD-11636,2024-08-04,2024-08-11,Standard Class,Consumer,West,Oregon,Office Supplies,Storage,114.95,4,0.1,22.99
ORD-11637,2023-09-11,2023-09-13,Standard Class,Corporate,East,Massachusetts,Technology,Machines,2258.44,4,0.15,135.51
ORD-11638,2024-01-31,2024-02-02,Second Class,Consumer,West,Oregon,Office Supplies,Art,382.25,8,0.1,76.45
ORD-11639,2025-01-12,2025-01-17,Standard Class,Corporate,South,North Carolina,Furniture,Chairs,1819.14,8,0.0,218.3
ORD-11640,2024-03-17,2024-03-23,Standard Class,Consumer,East,Massachusetts,Office Supplies,Art,253.93,6,0.2,30.47
ORD-11641,2025-01-06,2025-01-07,First Class,Consumer,West,California,Furniture,Furnishings,2500.27,7,0.0,300.03
ORD-11642,2025-06-02,2025-06-09,Standard Class,Consumer,South,Georgia,Office Supplies,Art,212.28,4,0.0,59.44
ORD-11643,2024-11-16,2024-11-18,Standard Class,Corporate,West,Arizona,Furniture,Chairs,306.51,2,0.2,-12.26
ORD-11644,2023-10-29,2023-11-02,Standard Class,Corporate,West,Oregon,Technology,Phones,2764.1,6,0.0,497.54
ORD-11645,2025-03-15,2025-03-20,Standard Class,Corporate,West,Arizona,Office Supplies,Paper,158.07,5,0.15,25.29
ORD-11646,2024-03-05,2024-03-07,Second Class,Consumer,Central,Ohio,Office Supplies,Storage,199.99,6,0.0,56.0
ORD-11647,2024-10-08,2024-10-14,Standard Class,Consumer,East,New Jersey,Office Supplies,Storage,52.72,1,0.1,10.54
ORD-11648,2023-08-12,2023-08-15,Standard Class,Consumer,West,California,Office Supplies,Art,189.79,9,0.0,53.14
ORD-11649,2024-01-05,2024-01-10,Second Class,Home Office,Central,Texas,Office Supplies,Binders,166.08,5,0.2,19.93
ORD-11650,2024-06-30,2024-07-01,First Class,Corporate,East,New York,Furniture,Bookcases,1613.56,5,0.0,193.63
ORD-11651,2023-09-09,2023-09-16,Standard Class,Consumer,West,Washington,Technology,Machines,2916.87,5,0.1,291.69
ORD-11652,2025-06-25,2025-06-26,Second Class,Consumer,West,Washington,Office Supplies,Art,155.63,5,0.5,-18.68
ORD-11653,2025-01-06,2025-01-09,Standard Class,Consumer,Central,Michigan,Technology,Copiers,2904.18,5,0.0,522.75
ORD-11654,2024-10-22,2024-10-24,Standard Class,Consumer,Central,Texas,Furniture,Bookcases,1332.98,4,0.0,159.96
ORD-11655,2023-01-08,2023-01-13,Standard Class,Home Office,East,Massachusetts,Furniture,Bookcases,166.25,1,0.2,-6.65
ORD-11656,2025-12-12,2025-12-13,Standard Class,Consumer,East,New Jersey,Technology,Copiers,642.57,1,0.0,115.66
ORD-11657,2023-12-27,2023-12-31,Standard Class,Home Office,Central,Ohio,Technology,Phones,3508.59,6,0.15,210.52
ORD-11658,2024-11-30,2024-12-04,Second Class,Corporate,West,Washington,Office Supplies,Storage,261.84,9,0.1,52.37
ORD-11659,2025-05-21,2025-05-24,Standard Class,Consumer,Central,Texas,Furniture,Furnishings,1388.32,5,0.0,166.6
ORD-11660,2024-07-16,2024-07-19,Standard Class,Consumer,West,Oregon,Furniture,Chairs,2597.63,8,0.3,-311.72
ORD-11661,2025-03-24,2025-03-27,Standard Class,Corporate,South,Florida,Technology,Copiers,4981.79,7,0.15,298.91
ORD-11662,2023-06-01,2023-06-02,Standard Class,Consumer,South,Florida,Office Supplies,Binders,29.41,1,0.2,3.53
ORD-11663,2024-01-15,2024-01-19,Standard Class,Consumer,West,Oregon,Furniture,Bookcases,2660.35,7,0.1,106.41
ORD-11664,2025-09-01,2025-09-07,Standard Class,Corporate,West,California,Office Supplies,Paper,25.18,1,0.0,7.05
ORD-11665,2023-03-03,2023-03-09,Second Class,Corporate,West,Oregon,Office Supplies,Binders,259.22,5,0.0,72.58
ORD-11666,2025-12-12,2025-12-13,Second Class,Consumer,Central,Texas,Office Supplies,Storage,90.33,3,0.0,25.29
ORD-11667,2024-10-13,2024-10-17,Second Class,Corporate,South,Florida,Office Supplies,Binders,136.32,4,0.0,38.17
ORD-11668,2025-02-17,2025-02-18,Same Day,Consumer,West,Arizona,Furniture,Furnishings,3004.11,8,0.0,360.49
ORD-11669,2024-06-24,2024-06-25,Second Class,Consumer,East,Massachusetts,Technology,Phones,3234.85,8,0.1,323.48
ORD-11670,2025-08-25,2025-08-28,Standard Class,Consumer,West,Oregon,Office Supplies,Storage,80.65,2,0.15,12.9
ORD-11671,2024-10-08,2024-10-10,Second Class,Corporate,South,Florida,Office Supplies,Paper,126.98,3,0.4,-5.08
ORD-11672,2025-05-17,2025-05-18,Second Class,Home Office,West,Arizona,Office Supplies,Art,256.9,9,0.2,30.83
ORD-11673,2023-05-19,2023-05-20,Standard Class,Corporate,West,Oregon,Furniture,Tables,1616.67,8,0.0,194.0
ORD-11674,2025-09-05,2025-09-08,Standard Class,Home Office,Central,Michigan,Furniture,Bookcases,584.57,3,0.0,70.15
ORD-11675,2024-06-09,2024-06-16,Standard Class,Home Office,East,Massachusetts,Furniture,Furnishings,1259.23,5,0.2,-50.37
ORD-11676,2024-05-14,2024-05-16,Standard Class,Corporate,East,New Jersey,Furniture,Bookcases,2522.29,8,0.1,100.89
ORD-11677,2025-05-03,2025-05-06,Standard Class,Home Office,South,Georgia,Technology,Accessories,4294.72,7,0.2,85.89
ORD-11678,2025-02-26,2025-03-03,Standard Class,Home Office,Central,Ohio,Office Supplies,Art,206.89,5,0.3,8.28
ORD-11679,2023-03-16,2023-03-18,Standard Class,Consumer,West,Oregon,Technology,Accessories,2225.58,4,0.0,400.6
ORD-11680,2023-03-23,2023-03-28,Second Class,Corporate,South,North Carolina,Technology,Machines,1355.0,2,0.0,243.9
ORD-11681,2023-08-02,2023-08-09,Second Class,Consumer,West,Arizona,Technology,Machines,989.62,2,0.1,98.96
ORD-11682,2025-06-20,2025-06-22,Standard Class,Consumer,West,California,Office Supplies,Paper,289.59,7,0.0,81.09
ORD-11683,2025-06-19,2025-06-24,Standard Class,Consumer,East,Massachusetts,Office Supplies,Binders,149.88,6,0.5,-17.99
ORD-11684,2024-09-25,2024-09-27,Standard Class,Consumer,Central,Michigan,Office Supplies,Storage,74.04,2,0.1,14.81
ORD-11685,2023-12-01,2023-12-03,Second Class,Corporate,East,New York,Office Supplies,Binders,119.64,2,0.15,19.14
ORD-11686,2025-07-01,2025-07-02,Standard Class,Home Office,Central,Michigan,Office Supplies,Paper,142.04,5,0.0,39.77
ORD-11687,2023-05-14,2023-05-18,Standard Class,Home Office,Central,Michigan,Technology,Copiers,1537.56,4,0.5,-338.26
ORD-11688,2025-07-05,2025-07-12,Standard Class,Consumer,East,New York,Office Supplies,Art,330.94,7,0.1,66.19
ORD-11689,2025-03-06,2025-03-09,First Class,Consumer,Central,Michigan,Office Supplies,Paper,199.37,7,0.2,23.92
ORD-11690,2025-01-05,2025-01-11,Standard Class,Corporate,East,New Jersey,Technology,Copiers,2591.31,4,0.0,466.44
ORD-11691,2023-12-15,2023-12-20,Standard Class,Consumer,South,Florida,Technology,Copiers,3974.91,7,0.0,715.48
ORD-11692,2025-05-19,2025-05-22,Standard Class,Consumer,West,Arizona,Furniture,Chairs,1766.93,4,0.4,-353.39
ORD-11693,2025-07-08,2025-07-15,Standard Class,Corporate,South,North Carolina,Office Supplies,Art,105.23,2,0.0,29.46
ORD-11694,2023-03-11,2023-03-17,Standard Class,Corporate,Central,Michigan,Furniture,Tables,387.61,2,0.5,-108.53
ORD-11695,2024-12-17,2024-12-19,Standard Class,Home Office,West,California,Office Supplies,Paper,376.62,9,0.0,105.45
ORD-11696,2024-07-08,2024-07-11,First Class,Home Office,East,Pennsylvania,Furniture,Bookcases,1655.15,6,0.0,198.62
ORD-11697,2023-06-10,2023-06-11,Standard Class,Consumer,West,Washington,Office Supplies,Storage,121.06,4,0.0,33.9
ORD-11698,2023-08-25,2023-08-30,Standard Class,Corporate,West,Washington,Furniture,Bookcases,1578.44,4,0.2,-63.14
ORD-11699,2025-01-08,2025-01-14,Same Day,Corporate,South,Florida,Office Supplies,Art,39.23,1,0.1,7.85
ORD-11700,2025-06-27,2025-06-29,Standard Class,Corporate,East,Massachusetts,Office Supplies,Art,167.38,6,0.5,-20.09
ORD-11701,2024-02-10,2024-02-16,Standard Class,Consumer,East,Massachusetts,Office Supplies,Paper,273.01,5,0.0,76.44
ORD-11702,2025-11-13,2025-11-14,Second Class,Home Office,West,Arizona,Office Supplies,Storage,179.18,5,0.15,28.67
ORD-11703,2024-04-25,2024-05-01,Standard Class,Consumer,East,New York,Office Supplies,Storage,485.41,8,0.5,-58.25
ORD-11704,2025-11-19,2025-11-23,Standard Class,Home Office,Central,Texas,Technology,Accessories,977.33,3,0.3,-58.64
ORD-11705,2024-04-14,2024-04-16,First Class,Consumer,East,New York,Technology,Phones,1936.96,3,0.15,116.22
ORD-11706,2024-08-15,2024-08-18,First Class,Consumer,Central,Texas,Furniture,Furnishings,1156.13,5,0.0,138.74
ORD-11707,2023-05-30,2023-06-06,Standard Class,Corporate,Central,Ohio,Technology,Accessories,1622.98,3,0.0,292.14
ORD-11708,2024-12-20,2024-12-25,Second Class,Corporate,West,Oregon,Office Supplies,Binders,282.5,6,0.0,79.1
ORD-11709,2025-03-06,2025-03-13,Standard Class,Corporate,South,Georgia,Technology,Accessories,1329.75,3,0.0,239.36
ORD-11710,2025-02-14,2025-02-19,Same Day,Consumer,East,New York,Furniture,Tables,337.56,1,0.0,40.51
ORD-11711,2023-04-05,2023-04-10,Second Class,Corporate,West,Washington,Office Supplies,Storage,97.52,4,0.2,11.7
ORD-11712,2024-08-22,2024-08-23,Standard Class,Consumer,Central,Ohio,Furniture,Tables,1437.27,4,0.3,-172.47
ORD-11713,2024-02-11,2024-02-13,Second Class,Corporate,Central,Michigan,Technology,Accessories,2928.86,4,0.3,-175.73
ORD-11714,2023-11-04,2023-11-05,Second Class,Consumer,East,New Jersey,Technology,Machines,940.69,2,0.5,-206.95
ORD-11715,2025-10-08,2025-10-10,Standard Class,Corporate,East,Pennsylvania,Office Supplies,Paper,124.44,5,0.15,19.91
ORD-11716,2023-06-08,2023-06-15,Standard Class,Home Office,Central,Texas,Office Supplies,Paper,205.36,4,0.0,57.5
ORD-11717,2025-03-24,2025-03-29,Standard Class,Home Office,East,Massachusetts,Office Supplies,Art,507.61,9,0.1,101.52
ORD-11718,2023-02-25,2023-02-28,Standard Class,Home Office,South,Georgia,Technology,Accessories,2251.18,3,0.1,225.12
ORD-11719,2024-09-11,2024-09-17,Second Class,Consumer,East,Pennsylvania,Office Supplies,Binders,124.84,2,0.2,14.98
ORD-11720,2024-06-19,2024-06-21,Second Class,Consumer,East,New York,Office Supplies,Art,234.14,5,0.0,65.56
ORD-11721,2024-04-15,2024-04-22,Standard Class,Corporate,Central,Texas,Furniture,Chairs,2572.65,7,0.1,102.91
ORD-11722,2024-07-26,2024-08-01,Same Day,Corporate,East,Pennsylvania,Office Supplies,Binders,136.43,6,0.0,38.2
ORD-11723,2025-12-24,2025-12-27,Standard Class,Consumer,East,Pennsylvania,Technology,Phones,4195.68,9,0.1,419.57
ORD-11724,2023-06-15,2023-06-16,Standard Class,Corporate,East,Massachusetts,Office Supplies,Paper,407.33,7,0.3,16.29
ORD-11725,2023-04-01,2023-04-04,Second Class,Corporate,West,California,Technology,Phones,690.18,1,0.0,124.23
ORD-11726,2024-06-26,2024-07-03,First Class,Consumer,Central,Ohio,Technology,Machines,2773.92,4,0.1,277.39
ORD-11727,2024-08-17,2024-08-23,Second Class,Corporate,East,Massachusetts,Technology,Accessories,443.42,1,0.0,79.82
ORD-11728,2025-09-20,2025-09-24,Standard Class,Consumer,West,California,Technology,Phones,4720.46,8,0.15,283.23
ORD-11729,2025-10-18,2025-10-20,Standard Class,Consumer,Central,Texas,Office Supplies,Paper,146.17,6,0.1,29.23
ORD-11730,2023-10-14,2023-10-21,Same Day,Consumer,West,Washington,Technology,Machines,1933.95,6,0.0,348.11
ORD-11731,2025-09-19,2025-09-23,Second Class,Consumer,East,Pennsylvania,Office Supplies,Binders,241.2,8,0.0,67.54
ORD-11732,2025-07-17,2025-07-24,First Class,Consumer,West,Oregon,Furniture,Furnishings,1667.35,4,0.3,-200.08
ORD-11733,2023-07-12,2023-07-15,Standard Class,Home Office,South,Georgia,Technology,Machines,2695.39,5,0.0,485.17
ORD-11734,2024-02-15,2024-02-18,Standard Class,Consumer,South,North Carolina,Office Supplies,Binders,151.3,3,0.0,42.36
ORD-11735,2024-12-17,2024-12-18,Standard Class,Consumer,South,Florida,Office Supplies,Art,71.67,2,0.0,20.07
ORD-11736,2025-02-04,2025-02-06,Standard Class,Corporate,East,New Jersey,Technology,Phones,408.88,1,0.3,-24.53
ORD-11737,2023-02-11,2023-02-17,First Class,Consumer,West,Washington,Office Supplies,Storage,162.82,6,0.0,45.59
ORD-11738,2025-07-23,2025-07-29,Standard Class,Corporate,Central,Texas,Technology,Phones,5781.32,9,0.1,578.13
ORD-11739,2023-06-27,2023-07-03,Standard Class,Consumer,East,New Jersey,Office Supplies,Art,206.49,4,0.15,33.04
ORD-11740,2025-07-26,2025-07-30,Second Class,Corporate,West,California,Office Supplies,Art,179.37,3,0.15,28.7
ORD-11741,2025-11-10,2025-11-16,First Class,Home Office,West,Oregon,Office Supplies,Art,30.22,1,0.15,4.84
ORD-11742,2025-04-20,2025-04-23,Second Class,Consumer,South,Tennessee,Technology,Copiers,2770.17,5,0.15,166.21
ORD-11743,2024-03-09,2024-03-16,Standard Class,Consumer,East,New York,Furniture,Chairs,1430.83,9,0.2,-57.23
ORD-11744,2024-12-07,2024-12-08,Standard Class,Consumer,East,New York,Office Supplies,Paper,164.89,7,0.0,46.17
ORD-11745,2025-01-28,2025-02-04,Standard Class,Home Office,West,Washington,Technology,Machines,2429.87,6,0.1,242.99
ORD-11746,2025-08-07,2025-08-10,First Class,Home Office,East,New York,Office Supplies,Art,224.77,6,0.2,26.97
ORD-11747,2024-12-10,2024-12-13,Standard Class,Consumer,West,California,Office Supplies,Binders,55.79,1,0.2,6.69
ORD-11748,2024-08-12,2024-08-19,Standard Class,Consumer,East,Massachusetts,Furniture,Chairs,493.28,3,0.2,-19.73
ORD-11749,2025-09-11,2025-09-13,Standard Class,Consumer,West,Oregon,Office Supplies,Storage,475.81,9,0.2,57.1
ORD-11750,2025-09-12,2025-09-18,Standard Class,Corporate,West,Oregon,Furniture,Furnishings,2191.0,5,0.0,262.92
ORD-11751,2023-10-08,2023-10-12,Second Class,Consumer,East,New Jersey,Office Supplies,Paper,88.8,2,0.15,14.21
ORD-11752,2023-05-27,2023-06-03,Same Day,Corporate,Central,Michigan,Technology,Machines,3718.6,8,0.0,669.35
ORD-11753,2025-11-29,2025-12-06,Second Class,Home Office,Central,Michigan,Office Supplies,Binders,129.18,4,0.0,36.17
ORD-11754,2023-11-09,2023-11-16,Standard Class,Corporate,West,Oregon,Technology,Accessories,649.02,2,0.1,64.9
ORD-11755,2023-10-05,2023-10-09,Standard Class,Home Office,West,Oregon,Office Supplies,Storage,250.43,5,0.3,10.02
ORD-11756,2025-06-21,2025-06-22,Standard Class,Corporate,West,Oregon,Technology,Copiers,654.0,1,0.0,117.72
ORD-11757,2024-10-22,2024-10-29,Second Class,Consumer,East,New York,Office Supplies,Paper,60.6,2,0.3,2.42
ORD-11758,2023-12-20,2023-12-21,First Class,Home Office,East,New York,Office Supplies,Art,23.13,1,0.4,-0.93
ORD-11759,2023-04-14,2023-04-17,Standard Class,Consumer,West,Arizona,Office Supplies,Binders,68.8,2,0.15,11.01
ORD-11760,2024-06-26,2024-07-02,Standard Class,Consumer,East,Massachusetts,Office Supplies,Art,94.41,2,0.2,11.33
ORD-11761,2024-10-09,2024-10-13,Standard Class,Corporate,West,California,Office Supplies,Binders,125.09,5,0.0,35.03
ORD-11762,2023-04-13,2023-04-14,Standard Class,Corporate,Central,Illinois,Office Supplies,Paper,124.4,2,0.1,24.88
ORD-11763,2023-05-06,2023-05-11,Second Class,Consumer,Central,Illinois,Technology,Copiers,904.98,3,0.5,-199.1
ORD-11764,2025-05-01,2025-05-04,Second Class,Home Office,East,Pennsylvania,Furniture,Bookcases,309.35,1,0.0,37.12
ORD-11765,2023-11-04,2023-11-10,Second Class,Consumer,West,California,Furniture,Tables,1333.08,7,0.5,-373.26
ORD-11766,2023-01-25,2023-01-28,Standard Class,Home Office,West,Arizona,Furniture,Furnishings,331.54,2,0.0,39.78
ORD-11767,2025-08-31,2025-09-06,Standard Class,Consumer,Central,Ohio,Technology,Phones,2473.52,7,0.1,247.35
ORD-11768,2024-10-23,2024-10-30,Standard Class,Consumer,West,Washington,Office Supplies,Art,491.99,8,0.4,-19.68
ORD-11769,2024-06-17,2024-06-20,Second Class,Consumer,West,California,Technology,Accessories,4160.99,8,0.2,83.22
ORD-11770,2025-05-22,2025-05-23,Standard Class,Consumer,Central,Texas,Furniture,Tables,2955.01,8,0.2,-118.2
ORD-11771,2025-04-22,2025-04-27,Standard Class,Home Office,Central,Texas,Furniture,Bookcases,1878.43,7,0.1,75.14
ORD-11772,2025-04-25,2025-05-01,Standard Class,Corporate,East,New York,Office Supplies,Art,119.3,2,0.0,33.4
ORD-11773,2023-10-03,2023-10-06,Standard Class,Corporate,Central,Texas,Technology,Copiers,1244.76,2,0.0,224.06
ORD-11774,2025-11-28,2025-12-01,Second Class,Consumer,West,Washington,Furniture,Bookcases,2415.97,6,0.0,289.92
ORD-11775,2023-02-22,2023-02-23,Standard Class,Home Office,Central,Texas,Furniture,Furnishings,678.99,2,0.3,-81.48
